session,video_name,folder_path,proposed_label,true_label,flag,duration_s,fps,n_frames,avg_people,max_people
live_output_10_16,20251016_124830_id51_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,5.46,13.0,71.0,0.83,1.0
live_output_10_16,20251016_124908_id54_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,5.23,13.0,68.0,0.87,1.0
live_output_10_16,20251016_125135_id56_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,4.15,13.0,54.0,0.83,2.0
live_output_10_16,20251016_125137_id59_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,1.0,11.0,11.0,1.0,1.0
live_output_10_16,20251016_125417_id65_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,4.54,13.0,59.0,0.88,2.0
live_output_10_16,20251016_125543_id66_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,4.38,13.0,57.0,0.82,1.0
live_output_10_16,20251016_130453_id71_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,4.15,13.0,54.0,0.81,1.0
live_output_10_16,20251016_130945_id73_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,4.0,13.0,52.0,0.79,1.0
live_output_10_16,20251016_132721_id81_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,2.38,13.0,31.0,0.65,1.0
live_output_10_16,20251016_132921_id82_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,5.33,12.0,64.0,0.86,1.0
live_output_10_16,20251016_133050_id83_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,4.85,13.0,63.0,1.52,3.0
live_output_10_16,20251016_133051_id85_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,4.62,13.0,60.0,1.52,2.0
live_output_10_16,20251016_135012_id93_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,4.23,13.0,55.0,0.84,2.0
live_output_10_16,20251016_135033_id96_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,3.08,12.0,37.0,0.76,1.0
live_output_10_16,20251016_135129_id97_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,4.46,13.0,58.0,0.84,2.0
live_output_10_16,20251016_135733_id104_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,4.31,13.0,56.0,0.86,2.0
live_output_10_16,20251016_135825_id109_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,3.08,13.0,40.0,0.72,1.0
live_output_10_16,20251016_135835_id112_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,3.08,13.0,40.0,0.78,1.0
live_output_10_16,20251016_135847_id116_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,3.75,12.0,45.0,0.89,2.0
live_output_10_16,20251016_135851_id119_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,1.82,11.0,20.0,0.55,1.0
live_output_10_16,20251016_135901_id125_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,3.62,13.0,47.0,1.11,3.0
live_output_10_16,20251016_135904_id128_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,5.82,11.0,64.0,1.03,2.0
live_output_10_16,20251016_135916_id133_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,3.92,13.0,51.0,0.78,1.0
live_output_10_16,20251016_135932_id135_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,3.5,12.0,42.0,0.83,2.0
live_output_10_16,20251016_135943_id141_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\pass,pass,,,3.54,13.0,46.0,0.78,1.0
live_output_10_16,20251016_135956_id143.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_16\temp,unknown,,,0.0,0.0,0.0,0.0,0.0
live_output_10_17,20251017_120108_id5_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,7.08,13.0,92.0,0.89,1.0
live_output_10_17,20251017_120131_id16_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.67,12.0,44.0,0.8,2.0
live_output_10_17,20251017_120143_id19_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.58,12.0,43.0,0.77,1.0
live_output_10_17,20251017_120151_id22_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,1.25,12.0,15.0,1.0,1.0
live_output_10_17,20251017_120156_id24_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.17,12.0,38.0,0.76,2.0
live_output_10_17,20251017_120210_id29_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.31,13.0,43.0,0.77,2.0
live_output_10_17,20251017_120234_id31_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.46,13.0,45.0,0.78,1.0
live_output_10_17,20251017_120241_id33_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,1.17,12.0,14.0,1.0,1.0
live_output_10_17,20251017_120252_id35_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.58,12.0,43.0,0.79,1.0
live_output_10_17,20251017_120312_id38_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,2.83,12.0,34.0,0.76,2.0
live_output_10_17,20251017_120325_id41_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.67,12.0,44.0,0.75,1.0
live_output_10_17,20251017_120345_id45_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,2.77,13.0,36.0,0.78,2.0
live_output_10_17,20251017_120352_id51_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,1.08,12.0,13.0,1.0,1.0
live_output_10_17,20251017_120359_id52_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.75,12.0,45.0,0.78,1.0
live_output_10_17,20251017_120413_id55_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.92,12.0,47.0,0.79,1.0
live_output_10_17,20251017_120421_id58_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,1.0,12.0,12.0,1.0,1.0
live_output_10_17,20251017_120427_id59_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,2.92,12.0,35.0,0.83,2.0
live_output_10_17,20251017_120429_id60_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,1.27,11.0,14.0,0.36,2.0
live_output_10_17,20251017_120442_id65_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.69,13.0,48.0,0.83,1.0
live_output_10_17,20251017_120511_id70_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.62,13.0,47.0,0.81,1.0
live_output_10_17,20251017_120531_id75_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.17,12.0,38.0,0.74,1.0
live_output_10_17,20251017_120534_id76_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,1.18,11.0,13.0,0.38,2.0
live_output_10_17,20251017_120545_id80_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.77,13.0,49.0,0.82,2.0
live_output_10_17,20251017_120605_id83_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,4.5,12.0,54.0,0.83,1.0
live_output_10_17,20251017_120620_id88_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.92,12.0,47.0,0.81,1.0
live_output_10_17,20251017_120628_id92_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,1.25,12.0,15.0,1.0,1.0
live_output_10_17,20251017_120633_id96_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.33,12.0,40.0,0.8,2.0
live_output_10_17,20251017_120647_id100_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.85,13.0,50.0,0.82,1.0
live_output_10_17,20251017_120655_id103_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,1.0,13.0,13.0,1.08,2.0
live_output_10_17,20251017_120708_id107_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.69,13.0,48.0,0.79,1.0
live_output_10_17,20251017_120722_id109_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.69,13.0,48.0,0.81,2.0
live_output_10_17,20251017_120744_id115_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.25,12.0,39.0,0.82,2.0
live_output_10_17,20251017_120757_id121_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,4.0,13.0,52.0,0.81,1.0
live_output_10_17,20251017_120811_id123_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.83,12.0,46.0,0.78,1.0
live_output_10_17,20251017_120825_id125_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.92,12.0,47.0,0.81,1.0
live_output_10_17,20251017_120845_id132_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.92,12.0,47.0,0.79,1.0
live_output_10_17,20251017_120907_id135_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.08,12.0,37.0,0.73,1.0
live_output_10_17,20251017_120920_id137_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.69,13.0,48.0,0.79,1.0
live_output_10_17,20251017_120934_id139_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.69,13.0,48.0,0.79,1.0
live_output_10_17,20251017_120948_id145_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.08,13.0,40.0,0.8,2.0
live_output_10_17,20251017_121001_id148_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.92,12.0,47.0,0.81,1.0
live_output_10_17,20251017_121014_id152_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,4.0,12.0,48.0,0.81,1.0
live_output_10_17,20251017_121036_id156_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.69,13.0,48.0,0.81,1.0
live_output_10_17,20251017_121049_id161_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.77,13.0,49.0,0.8,1.0
live_output_10_17,20251017_121105_id164_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.85,13.0,50.0,0.82,1.0
live_output_10_17,20251017_121118_id172_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.25,12.0,39.0,0.74,1.0
live_output_10_17,20251017_121120_id173_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,1.3,10.0,13.0,0.38,1.0
live_output_10_17,20251017_121131_id175_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.62,13.0,47.0,0.81,1.0
live_output_10_17,20251017_121146_id179_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.69,13.0,48.0,0.81,1.0
live_output_10_17,20251017_121159_id184_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.15,13.0,41.0,0.78,2.0
live_output_10_17,20251017_121212_id191_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,4.0,12.0,48.0,0.81,1.0
live_output_10_17,20251017_121226_id194_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.69,13.0,48.0,0.83,1.0
live_output_10_17,20251017_121240_id201_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.08,13.0,40.0,0.8,2.0
live_output_10_17,20251017_125636_id214_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.77,13.0,49.0,0.8,1.0
live_output_10_17,20251017_125851_id220_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.15,13.0,41.0,0.73,1.0
live_output_10_17,20251017_130200_id223_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,5.31,13.0,69.0,1.3,2.0
live_output_10_17,20251017_130203_id224_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,3.64,11.0,40.0,1.4,2.0
live_output_10_17,20251017_130300_id230_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\enter,enter,,,1.15,13.0,15.0,1.0,1.0
live_output_10_17,20251017_120057_id1_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.54,13.0,46.0,0.8,2.0
live_output_10_17,20251017_120120_id8_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.42,12.0,41.0,0.76,1.0
live_output_10_17,20251017_120125_id15_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.08,12.0,49.0,0.8,1.0
live_output_10_17,20251017_120138_id18_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.0,13.0,39.0,0.72,1.0
live_output_10_17,20251017_120150_id21_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.25,12.0,39.0,0.74,1.0
live_output_10_17,20251017_120202_id28_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.38,13.0,44.0,0.82,1.0
live_output_10_17,20251017_120241_id32_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.33,12.0,40.0,0.75,2.0
live_output_10_17,20251017_120246_id34_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.42,12.0,41.0,0.8,2.0
live_output_10_17,20251017_120300_id36_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.67,12.0,44.0,0.82,2.0
live_output_10_17,20251017_120306_id37_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.5,12.0,54.0,0.83,2.0
live_output_10_17,20251017_120319_id40_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.15,13.0,41.0,0.78,1.0
live_output_10_17,20251017_120332_id43_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.31,13.0,43.0,0.79,1.0
live_output_10_17,20251017_120338_id44_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.33,12.0,52.0,0.81,1.0
live_output_10_17,20251017_120352_id50_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.5,12.0,42.0,0.74,1.0
live_output_10_17,20251017_120406_id54_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.08,12.0,49.0,0.8,1.0
live_output_10_17,20251017_120421_id57_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.42,12.0,41.0,0.8,2.0
live_output_10_17,20251017_120435_id63_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.25,12.0,51.0,0.8,2.0
live_output_10_17,20251017_120449_id66_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.62,13.0,47.0,0.77,2.0
live_output_10_17,20251017_120456_id67_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.25,12.0,51.0,0.84,2.0
live_output_10_17,20251017_120503_id68_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.33,12.0,52.0,0.83,1.0
live_output_10_17,20251017_120518_id71_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.17,12.0,50.0,0.78,1.0
live_output_10_17,20251017_120524_id74_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.42,12.0,53.0,0.81,1.0
live_output_10_17,20251017_120539_id78_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.54,13.0,46.0,0.8,1.0
live_output_10_17,20251017_120554_id81_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.31,13.0,43.0,0.77,1.0
live_output_10_17,20251017_120601_id82_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,2.67,12.0,32.0,0.69,1.0
live_output_10_17,20251017_120614_id84_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.46,13.0,45.0,0.73,1.0
live_output_10_17,20251017_120627_id90_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.42,12.0,41.0,0.78,2.0
live_output_10_17,20251017_120640_id98_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.0,12.0,48.0,0.81,1.0
live_output_10_17,20251017_120654_id101_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.23,13.0,42.0,0.74,1.0
live_output_10_17,20251017_120700_id104_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.08,13.0,53.0,0.87,2.0
live_output_10_17,20251017_120715_id108_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.83,12.0,46.0,0.78,1.0
live_output_10_17,20251017_120730_id111_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.25,12.0,51.0,0.82,1.0
live_output_10_17,20251017_120737_id114_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.67,12.0,56.0,0.82,1.0
live_output_10_17,20251017_120751_id119_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.0,12.0,48.0,0.81,2.0
live_output_10_17,20251017_120805_id122_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.38,13.0,44.0,0.75,1.0
live_output_10_17,20251017_120818_id124_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.77,13.0,49.0,0.82,1.0
live_output_10_17,20251017_120832_id127_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.46,13.0,45.0,0.82,2.0
live_output_10_17,20251017_120838_id130_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.31,13.0,43.0,0.81,2.0
live_output_10_17,20251017_120852_id133_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.77,13.0,49.0,0.8,1.0
live_output_10_17,20251017_120859_id134_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.31,13.0,56.0,0.82,1.0
live_output_10_17,20251017_120914_id136_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.75,12.0,45.0,0.78,1.0
live_output_10_17,20251017_120928_id138_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.25,12.0,51.0,0.78,1.0
live_output_10_17,20251017_120941_id141_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.58,12.0,43.0,0.79,2.0
live_output_10_17,20251017_120955_id147_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.83,12.0,46.0,0.72,1.0
live_output_10_17,20251017_121007_id149_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.08,12.0,49.0,0.78,1.0
live_output_10_17,20251017_121021_id154_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.54,13.0,46.0,0.78,1.0
live_output_10_17,20251017_121028_id155_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.42,12.0,53.0,0.81,1.0
live_output_10_17,20251017_121043_id159_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.38,13.0,44.0,0.82,1.0
live_output_10_17,20251017_121057_id163_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.92,13.0,51.0,0.78,1.0
live_output_10_17,20251017_121112_id167_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.38,13.0,44.0,0.77,1.0
live_output_10_17,20251017_121124_id174_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.75,12.0,45.0,0.78,1.0
live_output_10_17,20251017_121138_id176_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.92,13.0,51.0,0.8,1.0
live_output_10_17,20251017_121153_id182_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.67,12.0,44.0,0.8,1.0
live_output_10_17,20251017_121205_id187_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.67,12.0,44.0,0.77,1.0
live_output_10_17,20251017_121219_id192_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.08,12.0,49.0,0.82,1.0
live_output_10_17,20251017_121233_id196_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.31,13.0,43.0,0.79,2.0
live_output_10_17,20251017_121248_id204_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.0,13.0,52.0,0.81,1.0
live_output_10_17,20251017_123517_id209_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.31,13.0,43.0,0.74,1.0
live_output_10_17,20251017_125037_id210_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,4.69,13.0,61.0,0.89,2.0
live_output_10_17,20251017_125622_id213_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.58,12.0,43.0,0.74,1.0
live_output_10_17,20251017_125745_id215_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.58,12.0,43.0,0.79,2.0
live_output_10_17,20251017_125828_id217_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.69,13.0,48.0,0.81,2.0
live_output_10_17,20251017_130106_id221_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.25,12.0,39.0,0.77,2.0
live_output_10_17,20251017_130300_id228_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_17\pass,pass,,,3.69,13.0,48.0,0.85,2.0
live_output_10_2,20251002_115818_id3_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,4.83,12.0,58.0,0.83,1.0
live_output_10_2,20251002_115828_id7_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,11.27,11.0,124.0,1.35,3.0
live_output_10_2,20251002_115834_id10_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,4.64,11.0,51.0,1.69,2.0
live_output_10_2,20251002_115902_id25_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,5.0,11.0,55.0,1.25,3.0
live_output_10_2,20251002_115919_id35_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,5.27,11.0,58.0,1.62,3.0
live_output_10_2,20251002_115929_id42_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.25,12.0,39.0,1.74,3.0
live_output_10_2,20251002_115929_id45_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,9.83,12.0,118.0,1.35,3.0
live_output_10_2,20251002_115949_id55_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,5.2,10.0,52.0,1.21,2.0
live_output_10_2,20251002_115955_id56_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,6.27,11.0,69.0,1.28,3.0
live_output_10_2,20251002_120006_id65_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,4.33,12.0,52.0,1.6,4.0
live_output_10_2,20251002_120031_id78_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,11.4,10.0,114.0,1.33,3.0
live_output_10_2,20251002_120034_id83_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,5.4,10.0,54.0,1.8,2.0
live_output_10_2,20251002_120111_id91_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,10.1,10.0,101.0,1.67,3.0
live_output_10_2,20251002_120117_id92_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,5.18,11.0,57.0,1.49,2.0
live_output_10_2,20251002_120151_id96_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.31,13.0,43.0,0.77,2.0
live_output_10_2,20251002_120158_id98_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,4.15,13.0,54.0,0.81,1.0
live_output_10_2,20251002_120535_id110_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,4.46,13.0,58.0,1.47,3.0
live_output_10_2,20251002_120536_id112_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.92,12.0,47.0,1.53,3.0
live_output_10_2,20251002_121145_id121_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.33,12.0,40.0,0.75,1.0
live_output_10_2,20251002_121849_id140_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,5.2,10.0,52.0,1.31,3.0
live_output_10_2,20251002_121859_id143_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.27,11.0,36.0,1.0,2.0
live_output_10_2,20251002_125726_id160_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_2\enter,enter,,,3.69,13.0,48.0,0.77,1.0
